-1	1
-0.995992	0.791214
-0.991984	0.604673
-0.987976	0.438837
-0.983968	0.292245
-0.97996	0.163505
-0.975952	0.0512971
-0.971944	-0.0456303
-0.967936	-0.128465
-0.963928	-0.198331
-0.95992	-0.256293
-0.955912	-0.303357
-0.951904	-0.340473
-0.947896	-0.36854
-0.943888	-0.388402
-0.93988	-0.400856
-0.935872	-0.406651
-0.931864	-0.406491
-0.927856	-0.401036
-0.923848	-0.390904
-0.91984	-0.376675
-0.915832	-0.358889
-0.911824	-0.33805
-0.907816	-0.314627
-0.903808	-0.289057
-0.8998	-0.261744
-0.895792	-0.233063
-0.891784	-0.203357
-0.887776	-0.172945
-0.883768	-0.142119
-0.87976	-0.111145
-0.875752	-0.0802661
-0.871743	-0.0497035
-0.867735	-0.0196563
-0.863727	0.00969592
-0.859719	0.038193
-0.855711	0.0656926
-0.851703	0.0920695
-0.847695	0.117214
-0.843687	0.141033
-0.839679	0.163445
-0.835671	0.184383
-0.831663	0.203795
-0.827655	0.221637
-0.823647	0.237877
-0.819639	0.252494
-0.815631	0.265476
-0.811623	0.27682
-0.807615	0.28653
-0.803607	0.294619
-0.799599	0.301107
-0.795591	0.306019
-0.791583	0.309386
-0.787575	0.311244
-0.783567	0.311637
-0.779559	0.310608
-0.775551	0.308208
-0.771543	0.304489
-0.767535	0.299508
-0.763527	0.293323
-0.759519	0.285994
-0.755511	0.277585
-0.751503	0.268158
-0.747495	0.25778
-0.743487	0.246518
-0.739479	0.234436
-0.735471	0.221604
-0.731463	0.208088
-0.727455	0.193956
-0.723447	0.179274
-0.719439	0.164109
-0.715431	0.148527
-0.711423	0.132593
-0.707415	0.116369
-0.703407	0.0999199
-0.699399	0.0833055
-0.695391	0.0665858
-0.691383	0.0498189
-0.687375	0.0330614
-0.683367	0.0163677
-0.679359	-0.000209375
-0.675351	-0.016619
-0.671343	-0.0328125
-0.667335	-0.0487432
-0.663327	-0.0643666
-0.659319	-0.0796402
-0.655311	-0.0945241
-0.651303	-0.10898
-0.647295	-0.122973
-0.643287	-0.13647
-0.639279	-0.149438
-0.635271	-0.161851
-0.631263	-0.17368
-0.627255	-0.184902
-0.623246	-0.195496
-0.619238	-0.205441
-0.61523	-0.214719
-0.611222	-0.223317
-0.607214	-0.23122
-0.603206	-0.238418
-0.599198	-0.244902
-0.59519	-0.250665
-0.591182	-0.255702
-0.587174	-0.260011
-0.583166	-0.26359
-0.579158	-0.266441
-0.57515	-0.268567
-0.571142	-0.269971
-0.567134	-0.27066
-0.563126	-0.270642
-0.559118	-0.269926
