-1	1
-0.995992	0.860698
-0.991984	0.731078
-0.987976	0.610713
-0.983968	0.499191
-0.97996	0.396109
-0.975952	0.30108
-0.971944	0.213727
-0.967936	0.133685
-0.963928	0.0606003
-0.95992	-0.005868
-0.955912	-0.0660513
-0.951904	-0.12027
-0.947896	-0.168832
-0.943888	-0.212039
-0.93988	-0.250178
-0.935872	-0.283529
-0.931864	-0.312361
-0.927856	-0.336935
-0.923848	-0.357502
-0.91984	-0.374303
-0.915832	-0.387571
-0.911824	-0.397532
-0.907816	-0.404402
-0.903808	-0.408388
-0.8998	-0.40969
-0.895792	-0.408502
-0.891784	-0.405008
-0.887776	-0.399385
-0.883768	-0.391804
-0.87976	-0.382428
-0.875752	-0.371413
-0.871743	-0.358909
-0.867735	-0.34506
-0.863727	-0.330002
-0.859719	-0.313867
-0.855711	-0.296779
-0.851703	-0.278858
-0.847695	-0.260216
-0.843687	-0.240963
-0.839679	-0.2212
-0.835671	-0.201025
-0.831663	-0.180532
-0.827655	-0.159806
-0.823647	-0.138932
-0.819639	-0.117987
-0.815631	-0.0970451
-0.811623	-0.0761765
-0.807615	-0.055446
-0.803607	-0.0349151
-0.799599	-0.014641
-0.795591	0.00532259
-0.791583	0.0249258
-0.787575	0.0441223
-0.783567	0.0628692
-0.779559	0.0811268
-0.775551	0.0988587
-0.771543	0.116032
-0.767535	0.132615
-0.763527	0.148582
-0.759519	0.163907
-0.755511	0.178569
-0.751503	0.192547
-0.747495	0.205825
-0.743487	0.218389
-0.739479	0.230225
-0.735471	0.241324
-0.731463	0.251677
-0.727455	0.261279
-0.723447	0.270124
-0.719439	0.278211
-0.715431	0.285539
-0.711423	0.29211
-0.707415	0.297924
-0.703407	0.302987
-0.699399	0.307305
-0.695391	0.310883
-0.691383	0.313731
-0.687375	0.315857
-0.683367	0.317272
-0.679359	0.317988
-0.675351	0.318017
-0.671343	0.317373
-0.667335	0.31607
-0.663327	0.314124
-0.659319	0.311551
-0.655311	0.308367
-0.651303	0.304591
-0.647295	0.300239
-0.643287	0.295331
-0.639279	0.289886
-0.635271	0.283924
-0.631263	0.277464
-0.627255	0.270527
-0.623246	0.263133
-0.619238	0.255304
-0.61523	0.247061
-0.611222	0.238425
-0.607214	0.229418
-0.603206	0.220061
-0.599198	0.210377
-0.59519	0.200387
-0.591182	0.190113
-0.587174	0.179576
-0.583166	0.168799
-0.579158	0.157804
-0.57515	0.146611
-0.571142	0.135243
-0.567134	0.12372
-0.563126	0.112064
-0.559118	0.100295
-0.55511	0.0884353
-0.551102	0.0765038
-0.547094	0.0645211
-0.543086	0.052507
-0.539078	0.040481
-0.53507	0.0284622
-0.531062	0.0164693
-0.527054	0.00452097
-0.523046	-0.00736495
-0.519038	-0.0191708
-0.51503	-0.0308793
-0.511022	-0.0424738
-0.507014	-0.053938
-0.503006	-0.0652558
-0.498998	-0.076412
-0.49499	-0.0873916
-0.490982	-0.0981801
-0.486974	-0.108764
-0.482966	-0.119129
-0.478958	-0.129262
-0.47495	-0.139152
-0.470942	-0.148786
-0.466934	-0.158153
-0.462926	-0.167241
-0.458918	-0.176042
-0.45491	-0.184544
-0.450902	-0.192738
-0.446894	-0.200617
-0.442886	-0.208171
-0.438878	-0.215393
-0.43487	-0.222275
-0.430862	-0.228812
-0.426854	-0.234997
-0.422846	-0.240824
-0.418838	-0.246289
-0.41483	-0.251387
-0.410822	-0.256114
-0.406814	-0.260467
-0.402806	-0.264442
-0.398798	-0.268038
-0.39479	-0.271252
-0.390782	-0.274084
-0.386774	-0.276531
-0.382766	-0.278594
-0.378758	-0.280273
-0.374749	-0.281569
-0.370741	-0.282481
-0.366733	-0.283013
-0.362725	-0.283165
-0.358717	-0.28294
-0.354709	-0.282341
-0.350701	-0.281371
-0.346693	-0.280033
-0.342685	-0.278332
-0.338677	-0.276273
-0.334669	-0.273859
-0.330661	-0.271096
-0.326653	-0.267991
-0.322645	-0.264548
-0.318637	-0.260773
-0.314629	-0.256675
-0.310621	-0.252258
-0.306613	-0.247532
-0.302605	-0.242502
-0.298597	-0.237178
-0.294589	-0.231567
-0.290581	-0.225678
-0.286573	-0.219518
-0.282565	-0.213098
-0.278557	-0.206427
-0.274549	-0.199513
-0.270541	-0.192366
-0.266533	-0.184996
-0.262525	-0.177413
-0.258517	-0.169626
-0.254509	-0.161648
-0.250501	-0.153486
-0.246493	-0.145154
-0.242485	-0.13666
-0.238477	-0.128016
-0.234469	-0.119232
-0.230461	-0.11032
-0.226453	-0.101291
-0.222445	-0.0921562
-0.218437	-0.0829262
-0.214429	-0.0736125
-0.210421	-0.0642264
-0.206413	-0.0547792
-0.202405	-0.0452822
-0.198397	-0.0357467
-0.194389	-0.026184
-0.190381	-0.0166053
-0.186373	-0.00702178
-0.182365	0.00255527
-0.178357	0.0121148
-0.174349	0.0216458
-0.170341	0.0311372
-0.166333	0.0405783
-0.162325	0.0499582
-0.158317	0.0592662
-0.154309	0.0684919
-0.150301	0.0776248
-0.146293	0.0866547
-0.142285	0.0955714
-0.138277	0.104365
-0.134269	0.113026
-0.130261	0.121544
-0.126253	0.12991
-0.122244	0.138115
-0.118236	0.14615
-0.114228	0.154006
-0.11022	0.161674
-0.106212	0.169146
-0.102204	0.176413
-0.0981964	0.183469
-0.0941884	0.190305
-0.0901804	0.196914
-0.0861723	0.203288
-0.0821643	0.209421
-0.0781563	0.215307
-0.0741483	0.220938
-0.0701403	0.226309
-0.0661323	0.231414
-0.0621242	0.236247
-0.0581162	0.240804
-0.0541082	0.24508
-0.0501002	0.249069
-0.0460922	0.252768
-0.0420842	0.256173
-0.0380762	0.25928
-0.0340681	0.262085
-0.0300601	0.264587
-0.0260521	0.266781
-0.0220441	0.268667
-0.0180361	0.270241
-0.0140281	0.271502
-0.01002	0.27245
-0.00601202	0.273082
-0.00200401	0.273398
0.00200401	0.273398
0.00601202	0.273082
0.01002	0.27245
0.0140281	0.271502
0.0180361	0.270241
0.0220441	0.268667
0.0260521	0.266781
0.0300601	0.264587
0.0340681	0.262085
0.0380762	0.25928
0.0420842	0.256173
0.0460922	0.252768
0.0501002	0.249069
0.0541082	0.24508
0.0581162	0.240804
0.0621242	0.236247
0.0661323	0.231414
0.0701403	0.226309
0.0741483	0.220938
0.0781563	0.215307
0.0821643	0.209421
0.0861723	0.203288
0.0901804	0.196914
0.0941884	0.190305
0.0981964	0.183469
0.102204	0.176413
0.106212	0.169146
0.11022	0.161674
0.114228	0.154006
0.118236	0.14615
0.122244	0.138115
0.126253	0.12991
0.130261	0.121544
0.134269	0.113026
0.138277	0.104365
0.142285	0.0955714
0.146293	0.0866547
0.150301	0.0776248
0.154309	0.0684919
0.158317	0.0592662
0.162325	0.0499582
0.166333	0.0405783
0.170341	0.0311372
0.174349	0.0216458
0.178357	0.0121148
0.182365	0.00255527
0.186373	-0.00702178
0.190381	-0.0166053
0.194389	-0.026184
0.198397	-0.0357467
0.202405	-0.0452822
0.206413	-0.0547792
0.210421	-0.0642264
0.214429	-0.0736125
0.218437	-0.0829262
0.222445	-0.0921562
0.226453	-0.101291
0.230461	-0.11032
0.234469	-0.119232
0.238477	-0.128016
0.242485	-0.13666
0.246493	-0.145154
0.250501	-0.153486
0.254509	-0.161648
0.258517	-0.169626
0.262525	-0.177413
0.266533	-0.184996
0.270541	-0.192366
0.274549	-0.199513
0.278557	-0.206427
0.282565	-0.213098
0.286573	-0.219518
0.290581	-0.225678
0.294589	-0.231567
0.298597	-0.237178
0.302605	-0.242502
0.306613	-0.247532
0.310621	-0.252258
0.314629	-0.256675
0.318637	-0.260773
0.322645	-0.264548
0.326653	-0.267991
0.330661	-0.271096
0.334669	-0.273859
0.338677	-0.276273
0.342685	-0.278332
0.346693	-0.280033
0.350701	-0.281371
0.354709	-0.282341
0.358717	-0.28294
0.362725	-0.283165
0.366733	-0.283013
0.370741	-0.282481
0.374749	-0.281569
0.378758	-0.280273
0.382766	-0.278594
0.386774	-0.276531
0.390782	-0.274084
0.39479	-0.271252
0.398798	-0.268038
0.402806	-0.264442
0.406814	-0.260467
0.410822	-0.256114
0.41483	-0.251387
0.418838	-0.246289
0.422846	-0.240824
0.426854	-0.234997
0.430862	-0.228812
0.43487	-0.222275
0.438878	-0.215393
0.442886	-0.208171
0.446894	-0.200617
0.450902	-0.192738
0.45491	-0.184544
0.458918	-0.176042
0.462926	-0.167241
0.466934	-0.158153
0.470942	-0.148786
0.47495	-0.139152
0.478958	-0.129262
0.482966	-0.119129
0.486974	-0.108764
0.490982	-0.0981801
0.49499	-0.0873916
0.498998	-0.076412
0.503006	-0.0652558
0.507014	-0.053938
0.511022	-0.0424738
0.51503	-0.0308793
0.519038	-0.0191708
0.523046	-0.00736495
0.527054	0.00452097
0.531062	0.0164693
0.53507	0.0284622
0.539078	0.040481
0.543086	0.052507
0.547094	0.0645211
0.551102	0.0765038
0.55511	0.0884353
0.559118	0.100295
0.563126	0.112064
0.567134	0.12372
0.571142	0.135243
0.57515	0.146611
0.579158	0.157804
0.583166	0.168799
0.587174	0.179576
0.591182	0.190113
0.59519	0.200387
0.599198	0.210377
0.603206	0.220061
0.607214	0.229418
0.611222	0.238425
0.61523	0.247061
0.619238	0.255304
0.623246	0.263133
0.627255	0.270527
0.631263	0.277464
0.635271	0.283924
0.639279	0.289886
0.643287	0.295331
0.647295	0.300239
0.651303	0.304591
0.655311	0.308367
